frame,price,supplier
10608,2.31,decor
10609,3.79,decor
10610,3.79,decor
10613,3.79,decor
10614,6.11,decor
10615,3.16,decor
10616,3.16,decor
10617,1.8,decor
10618,1.8,decor
10619,3.06,decor
10620,3.06,decor
10621,3.64,decor
10622,3.62,decor
10623,6.35,decor
10624,6.35,decor
10625,1.32,decor
10627,5.19,decor
10637,2.59,decor
10640,3.98,decor
10641,6.46,decor
10642,3.91,decor
10643,3.89,decor
10644,5.26,decor
10645,7.37,decor
10647,1.79,decor
10649,3.31,decor
10650,3.4,decor
10651,2.89,decor
10652,2.89,decor
10653,3.53,decor
10654,3.53,decor
10655,4.06,decor
10656,4.06,decor
10659,2.94,decor
10660,2.94,decor
10665,3.45,decor
10666,3.01,decor
10667,2.96,decor
10668,2.4,decor
10669,3.12,decor
10670,3.34,decor
10671,3.57,decor
10672,3.57,decor
10673,5.21,decor
10674,5.21,decor
10675,3.45,decor
10676,1.94,decor
10677,1.94,decor
10678,1.94,decor
10679,1.94,decor
10680,1.94,decor
10681,2.28,decor
10682,2.28,decor
10683,3.35,decor
10684,3.35,decor
10685,3.35,decor
10686,3.35,decor
10687,3.35,decor
10688,3.77,decor
10689,3.77,decor
10690,2.64,decor
10691,3.43,decor
10692,3.79,decor
10693,2.72,decor
10694,3.54,decor
10695,3.92,decor
10696,4.82,decor
10697,4.82,decor
10698,4.82,decor
10699,4.82,decor
10700,4.82,decor
10701,5.95,decor
10702,5.95,decor
10703,2.89,decor
10704,3.53,decor
10705,3.95,decor
10712,1.68,decor
10713,1.68,decor
10714,1.68,decor
10715,4.53,decor
10716,4.41,decor
10717,4.53,decor
10718,4.53,decor
10719,6.21,decor
10720,6.21,decor
10722,6.21,decor
10723,8.57,decor
10724,8.57,decor
10726,8.57,decor
10727,3.14,decor
10728,3.14,decor
10729,2.23,decor
10730,3.2,decor
10731,1.0,decor
10732,4.81,decor
10733,4.81,decor
10734,6.66,decor
10735,6.66,decor
10736,8.85,decor
10737,8.85,decor
10738,5.02,decor
10739,5.02,decor
10740,5.54,decor
10741,5.54,decor
10742,9.39,decor
10743,9.39,decor
10744,1.35,decor
10745,1.35,decor
10759,4.01,decor
10762,2.09,decor
10763,2.09,decor
10764,3.81,decor
10765,3.81,decor
10766,3.81,decor
10767,3.81,decor
10768,2.05,decor
10772,3.3,decor
10773,1.92,decor
10774,1.92,decor
10775,1.92,decor
10776,1.92,decor
10777,1.27,decor
10778,2.85,decor
10779,3.3,decor
10780,2.85,decor
10781,3.1,decor
10782,3.01,decor
10783,3.01,decor
10784,5.07,decor
10785,3.1,decor
10786,3.1,decor
10790,2.92,decor
10793,2.92,decor
10794,2.92,decor
10795,5.57,decor
10796,5.57,decor
10798,5.57,decor
10799,5.57,decor
10800,3.49,decor
10801,3.49,decor
10802,4.39,decor
10803,4.39,decor
10804,4.1,decor
10805,1.74,decor
10806,1.74,decor
10807,2.18,decor
10808,2.18,decor
10811,2.05,decor
10812,2.05,decor
10813,2.05,decor
10814,2.05,decor
10819,2.59,decor
10820,2.59,decor
10821,2.59,decor
10822,2.16,decor
10827,1.8,decor
10828,1.8,decor
10829,1.8,decor
10830,1.8,decor
10831,1.8,decor
10832,1.8,decor
10833,1.8,decor
10834,3.22,decor
10835,3.22,decor
10836,3.22,decor
10837,3.22,decor
10838,3.22,decor
10839,3.22,decor
10840,3.22,decor
10841,4.57,decor
10842,4.57,decor
10843,4.57,decor
10844,4.57,decor
10845,4.57,decor
10846,4.57,decor
10847,4.57,decor
10848,2.11,decor
10849,2.11,decor
10850,2.11,decor
10851,3.76,decor
10852,3.76,decor
10853,3.76,decor
10854,5.28,decor
10855,5.28,decor
10856,5.28,decor
10857,3.63,decor
10858,3.63,decor
10859,3.63,decor
10861,1.75,decor
10862,2.37,decor
10863,2.37,decor
10864,2.37,decor
10865,2.91,decor
10867,3.54,decor
10869,2.78,decor
10870,3.34,decor
10871,2.08,decor
10872,2.08,decor
10874,2.08,decor
10875,2.08,decor
10876,2.08,decor
10877,2.08,decor
10878,2.08,decor
10879,2.08,decor
10880,2.08,decor
10881,2.08,decor
10882,2.08,decor
10883,4.24,decor
10884,4.21,decor
10885,4.69,decor
10886,3.56,decor
10887,4.69,decor
10888,3.56,decor
10890,4.41,decor
10891,4.41,decor
10893,4.41,decor
10894,3.92,decor
10896,3.56,decor
10897,3.56,decor
10898,3.56,decor
10899,2.09,decor
10900,2.09,decor
10901,2.09,decor
10903,2.42,decor
10905,2.49,decor
10906,2.49,decor
10908,3.56,decor
10909,3.56,decor
10910,5.42,decor
10911,3.56,decor
10912,3.56,decor
10913,5.42,decor
10914,4.57,decor
10915,4.57,decor
10917,2.82,decor
10918,2.82,decor
10920,1.95,decor
10921,6.06,decor
10923,6.06,decor
10924,6.06,decor
10925,6.06,decor
10926,3.09,decor
10927,3.09,decor
10928,3.09,decor
10929,3.09,decor
10930,4.31,decor
10931,4.31,decor
10932,4.31,decor
10934,4.42,decor
10936,3.3,decor
10937,3.3,decor
10938,3.3,decor
10939,3.3,decor
10940,2.64,decor
10941,3.43,decor
10942,3.79,decor
10943,1.08,decor
10944,1.08,decor
10947,4.82,decor
10948,3.34,decor
10949,3.34,decor
10950,3.34,decor
10951,3.34,decor
10952,5.31,decor
10953,5.31,decor
10954,5.31,decor
10955,3.81,decor
10957,2.09,decor
10958,2.09,decor
10959,2.09,decor
10960,2.09,decor
10961,2.09,decor
10962,2.09,decor
10963,2.04,decor
10964,2.09,decor
10965,2.42,decor
10967,2.42,decor
10968,2.91,decor
10970,2.91,decor
10974,3.71,decor
10975,3.38,decor
10976,3.38,decor
10985,3.38,decor
10988,2.78,decor
10989,6.27,decor
10990,3.92,decor
10991,2.7,decor
10992,4.95,decor
10993,4.95,decor
10994,4.95,decor
10995,4.92,decor
10998,4.92,decor
10999,4.92,decor
11000,4.92,decor
11001,6.42,decor
11002,6.42,decor
11003,6.42,decor
11004,6.42,decor
11005,6.0,decor
11006,3.62,decor
11009,3.62,decor
11010,3.62,decor
11011,3.4,decor
11012,3.4,decor
11013,3.4,decor
11014,3.97,decor
11015,3.86,decor
11016,3.86,decor
11017,4.7,decor
11018,4.7,decor
11019,4.7,decor
11020,3.4,decor
11021,3.86,decor
11022,4.7,decor
11023,2.82,decor
11024,2.82,decor
11025,2.82,decor
11026,2.82,decor
11027,4.66,decor
11028,4.66,decor
11029,4.66,decor
11030,4.66,decor
11031,2.73,decor
11032,2.73,decor
11033,2.73,decor
11034,2.73,decor
11035,2.65,decor
11036,2.65,decor
11037,2.65,decor
11038,2.65,decor
11039,3.75,decor
11040,3.75,decor
11041,3.75,decor
11042,3.75,decor
11043,3.75,decor
11044,3.75,decor
11045,3.75,decor
11046,3.75,decor
11047,4.19,decor
11048,4.19,decor
11049,4.19,decor
11050,4.01,decor
11051,4.01,decor
11052,2.82,decor
11053,2.82,decor
11054,2.19,decor
11055,3.39,decor
11056,3.39,decor
11057,3.39,decor
11058,6.96,decor
11059,6.96,decor
11060,6.96,decor
11061,3.17,decor
11062,4.03,decor
11063,4.64,decor
11064,3.39,decor
11067,3.39,decor
11068,3.39,decor
11069,5.11,decor
11072,5.11,decor
11073,5.11,decor
11074,1.53,decor
11077,3.17,decor
11078,4.03,decor
11079,4.64,decor
11080,2.39,decor
11082,2.08,decor
11083,5.68,decor
11084,5.68,decor
11085,2.53,decor
11086,2.53,decor
11087,2.04,decor
11088,4.1,decor
11089,6.45,decor
11092,2.92,decor
11094,2.45,decor
11096,2.99,decor
11097,2.17,decor
11098,2.09,decor
11099,2.28,decor
11100,2.26,decor
11102,2.26,decor
11103,2.26,decor
11104,2.26,decor
11105,2.99,decor
11106,2.09,decor
11107,2.28,decor
11108,1.69,decor
11109,1.69,decor
11110,4.63,decor
11111,3.29,decor
11112,2.74,decor
11113,2.74,decor
11114,3.37,decor
11115,3.29,decor
11117,2.3,decor
11119,2.3,decor
11121,2.93,decor
11122,2.86,decor
11123,2.86,decor
11125,3.16,decor
11126,3.16,decor
11127,3.16,decor
11128,1.91,decor
11129,1.69,decor
11130,3.06,decor
11131,3.06,decor
11133,3.29,decor
11134,4.63,decor
11136,1.71,decor
11137,1.97,decor
11138,2.7,decor
11139,1.71,decor
11140,1.97,decor
11141,2.7,decor
11145,2.63,decor
11146,2.63,decor
11147,2.63,decor
11148,2.63,decor
11149,2.63,decor
11150,2.63,decor
11151,1.66,decor
11152,2.76,decor
11153,1.66,decor
11154,2.76,decor
11155,1.66,decor
11156,2.76,decor
11157,1.87,decor
11158,1.87,decor
11159,1.87,decor
11160,2.44,decor
11161,2.44,decor
11162,2.44,decor
11163,2.44,decor
11164,2.44,decor
11165,1.41,decor
11166,1.41,decor
11167,2.29,decor
11168,2.29,decor
11169,2.29,decor
11170,3.39,decor
11171,3.39,decor
11172,3.39,decor
11173,4.28,decor
11174,4.28,decor
11175,4.28,decor
11176,3.33,decor
11177,3.33,decor
11178,4.8,decor
11179,4.8,decor
11191,2.26,decor
11192,2.26,decor
11193,2.26,decor
11194,2.26,decor
11195,2.26,decor
11196,2.26,decor
11197,2.26,decor
11198,2.26,decor
11199,3.06,decor
11200,3.06,decor
11201,3.06,decor
11202,3.06,decor
11203,3.06,decor
11204,3.38,decor
11205,3.38,decor
11206,3.38,decor
11207,3.38,decor
11208,5.11,decor
11209,5.11,decor
11210,5.11,decor
11211,5.11,decor
11212,2.29,decor
11213,3.39,decor
11214,4.28,decor
11215,3.21,decor
11216,4.62,decor
11217,3.21,decor
11218,4.62,decor
11219,3.21,decor
11220,4.62,decor
11221,3.21,decor
11222,4.62,decor
11223,2.21,decor
11224,2.21,decor
11225,2.36,decor
11226,2.36,decor
11227,3.87,decor
11228,3.87,decor
11229,2.69,decor
11230,2.69,decor
11231,10.3,decor
11232,10.3,decor
11233,9.88,decor
11234,2.14,decor
11235,2.35,decor
11236,4.18,decor
11237,5.84,decor
11238,1.87,decor
11239,1.58,decor
11240,1.58,decor
11241,2.48,decor
11242,2.48,decor
11243,2.08,decor
11244,2.08,decor
11246,2.08,decor
11247,2.08,decor
11248,2.08,decor
11249,2.08,decor
11250,1.89,decor
11251,1.89,decor
11252,1.89,decor
11253,1.89,decor
11254,2.96,decor
11255,2.96,decor
11256,2.96,decor
11257,2.96,decor
11258,2.96,decor
11259,1.89,decor
11260,1.79,decor
11261,1.79,decor
11262,1.79,decor
11263,1.79,decor
11264,2.56,decor
11265,2.56,decor
11266,2.56,decor
11267,2.56,decor
11268,3.35,decor
11269,3.35,decor
11270,3.35,decor
11271,3.35,decor
11272,2.93,decor
11273,2.93,decor
11274,2.93,decor
11275,2.93,decor
11276,4.57,decor
11277,4.57,decor
11278,4.57,decor
11279,4.57,decor
11280,5.45,decor
11281,5.45,decor
11282,5.45,decor
11283,5.45,decor
11284,3.14,decor
11285,3.14,decor
11286,3.14,decor
11287,3.14,decor
11288,3.8,decor
11289,3.8,decor
11290,3.8,decor
11291,3.8,decor
11292,1.72,decor
11293,1.72,decor
11294,1.72,decor
11299,2.86,decor
11300,2.86,decor
11301,2.86,decor
11306,3.18,decor
11307,3.18,decor
11308,5.86,decor
11309,5.86,decor
11310,5.0,decor
11311,5.0,decor
11312,5.0,decor
11313,5.0,decor
11314,3.08,decor
11315,3.43,decor
11316,3.43,decor
11318,3.15,decor
11319,3.15,decor
11320,3.15,decor
11321,2.27,decor
11322,2.27,decor
11323,2.27,decor
11324,17.77,decor
11326,0.73,decor
30000,0.76,decor
30002,1.02,decor
M89210,1.84,decor
M89214,2.09,decor
M89220,2.89,decor
M89407,2.61,decor
M460310,2.99,decor
M460514,3.11,decor
M471315,2.74,decor
M473015,2.74,decor
M480030,4.46,decor
M480610,5.12,decor
M483520,3.28,decor
2CG,1.35,decor
2FG,1.35,decor
2FS,1.35,decor
2MBL,1.35,decor
2S,1.35,decor
2SBL,1.35,decor
5G,1.25,decor
5GS,1.25,decor
5MBL,1.25,decor
5S,1.25,decor
5SBL,1.25,decor
11CG,1.25,decor
11FG,1.25,decor
11FS,1.25,decor
11G,1.25,decor
11GS,1.25,decor
11MBL,1.25,decor
11P,1.25,decor
11S,1.25,decor
11SBL,1.25,decor
15CG,1.6,decor
15FG,1.58,decor
15FS,1.47,decor
15G,1.58,decor
15GS,1.6,decor
15MBL,1.6,decor
15S,1.47,decor
15SBL,1.6,decor
31G,1.49,decor
31S,1.38,decor
31SBL,1.47,decor
FR414,44.68,decor
FR460,60.55,decor
FR404,71.05000000000001,decor
FR446,93.08,decor
FR780,21.07,decor
FR714,26.12,decor
FR760,33.96,decor
FR980,38.71,decor
FR914,45.199999999999996,decor
FR960,58.94,decor
FR904,71.35000000000001,decor
FR1192,27.26,decor
FR1114,28.740000000000002,decor
FR1160,39.239999999999995,decor
FR1214,25.57,decor
FR1260,34.58,decor
FR1380,20.740000000000002,decor
FR1314,24.99,decor
FR1326,31.03,decor
FR1360,33.29,decor
FR1384,37.25,decor
FR1414,34.23,decor
FR1460,45.6,decor
FR1484,51.809999999999995,decor
FR2314,16.69,decor
FR3380,27.26,decor
FR3314,33.28,decor
FR3326,36.18,decor
FR3311,40.01,decor
FR3360,43.85,decor
FR3384,49.629999999999995,decor
FR3304,51.53,decor
FR3480,32.269999999999996,decor
FR3414,39.89,decor
FR3426,45.26,decor
FR3460,52.89,decor
FR3484,56.48,decor
FR3404,59.85,decor
FR3440,84.38000000000001,decor
FR4314,46.559999999999995,decor
FR4360,62.879999999999995,decor
FR4304,73.17,decor
FR4346,94.4,decor
FR4657,21.490000000000002,decor
FR4680,25.94,decor
FR4614,31.21,decor
FR4660,41.89,decor
FR5680,13.459999999999999,decor
FR5614,16.69,decor
FR5660,21.930000000000003,decor
FR6714,44.08,decor
FR6760,58.75,decor
FR6704,62.51,decor
FR7480,26.430000000000003,decor
FR7414,33.29,decor
FR7460,44.919999999999995,decor
FR7914,66.49000000000001,decor
FR7960,87.14,decor
FR7904,100.05000000000001,decor
FR7940,118.01,decor
FR7946,126.31,decor
FR8014,62.059999999999995,decor
FR8060,83.78,decor
FR8004,96.2,decor
FR8040,110.16000000000001,decor
FR8046,117.91000000000001,decor
FR8180,67.04,decor
FR8114,80.2,decor
FR8160,100.96000000000001,decor
FR8104,116.02000000000001,decor
FR8140,140.91,decor
FR8146,147.92,decor
FR8380,28.39,decor
FR8314,35.73,decor
FR8360,47.739999999999995,decor
FR8304,55.699999999999996,decor
FR8480,31.35,decor
FR8414,35.73,decor
FR8460,47.739999999999995,decor
FR8404,55.699999999999996,decor
FR8560,87.14,decor
FR8504,100.05000000000001,decor
FR8540,114.57000000000001,decor
FR8546,126.31,decor
FR8914,62.059999999999995,decor
FR8960,80.7,decor
FR8904,91.56,decor
FR8940,111.41000000000001,decor
FR8946,114.77000000000001,decor
FR9080,49.059999999999995,decor
FR9014,54.22,decor
FR9026,63.15,decor
FR9048,65.84,decor
FR9060,69.79,decor
FR9084,75.47,decor
FR9004,81.08,decor
FR9040,97.04,decor
FR9046,105.06,decor
FR9380,49.059999999999995,decor
FR9314,54.22,decor
FR9360,69.79,decor
FR9480,47.169999999999995,decor
FR9414,52.629999999999995,decor
FR9460,67.75,decor
FR10480,46.85,decor
FR10414,52.73,decor
FR10460,71.35000000000001,decor
FR10404,80.7,decor
FR10440,92.76,decor
FR10446,98.98,decor
FR10400,111.41000000000001,decor
FR10580,55.86,decor
FR10514,59.58,decor
FR10526,68.30000000000001,decor
FR10548,74.47,decor
FR10560,81.89,decor
FR10584,91.56,decor
FR10504,96.2,decor
FR10540,108.57,decor
FR10546,117.91000000000001,decor
FR10500,133.41,decor
FR10680,55.86,decor
FR10614,59.58,decor
FR10626,68.30000000000001,decor
FR10648,74.47,decor
FR10660,81.89,decor
FR10604,96.2,decor
FR10640,108.57,decor
FR10646,117.91000000000001,decor
FR10780,55.86,decor
FR10714,59.58,decor
FR10726,68.30000000000001,decor
FR10760,81.89,decor
FR10704,96.2,decor
FR10740,108.57,decor
FR10914,59.58,decor
FR10926,68.30000000000001,decor
FR10948,74.47,decor
FR10960,81.89,decor
FR10984,91.56,decor
FR10904,96.2,decor
FR10940,108.57,decor
FR11080,51.519999999999996,decor
FR11014,54.669999999999995,decor
FR11026,62.66,decor
FR11048,68.30000000000001,decor
FR11060,75.68,decor
FR11084,84.38000000000001,decor
FR11004,88.73,decor
FR11040,99.87,decor
FR11046,108.57,decor
FR11280,39.89,decor
FR11214,44.839999999999996,decor
FR11260,58.129999999999995,decor
FR11380,39.89,decor
FR11314,44.839999999999996,decor
FR11326,48.47,decor
FR11360,58.129999999999995,decor
FR11304,67.78,decor
FR11480,28.520000000000003,decor
FR11414,34.75,decor
FR11426,40.339999999999996,decor
FR11460,47.44,decor
FR11484,55.86,decor
FR11404,58.94,decor
FR11580,28.520000000000003,decor
FR11514,34.75,decor
FR11526,40.339999999999996,decor
FR11560,47.44,decor
FR11584,55.86,decor
FR11504,58.94,decor
FR11680,28.520000000000003,decor
FR11614,34.75,decor
FR11626,40.339999999999996,decor
FR11660,47.44,decor
FR11684,55.86,decor
FR11604,58.94,decor
FR11780,51.519999999999996,decor
FR11714,54.669999999999995,decor
FR11760,75.68,decor
FR11784,84.38000000000001,decor
FR11704,88.73,decor
FR12480,39.89,decor
FR12414,44.839999999999996,decor
FR12426,48.47,decor
FR12460,58.129999999999995,decor
FR12404,67.78,decor
FR12780,68.30000000000001,decor
FR12714,77.56,decor
FR12726,80.7,decor
FR12760,96.2,decor
FR12784,108.57,decor
FR12704,114.77000000000001,decor
FR12740,133.41,decor
OV157,13.84,decor
OV180,20.12,decor
OV114,27.67,decor
OV160,50.69,decor
OV457,15.18,decor
OV480,21.060000000000002,decor
OV492,26.580000000000002,decor
OV414,29.55,decor
OV460,49.23,decor
OV580,20.470000000000002,decor
OV514,28.14,decor
OV560,51.66,decor
OV657,14.129999999999999,decor
OV680,20.470000000000002,decor
OV880,20.470000000000002,decor
OV860,51.61,decor
OV1057,14.129999999999999,decor
OV1080,20.470000000000002,decor
OV1014,28.14,decor
OV1180,20.470000000000002,decor
OV1114,28.14,decor
OV1257,13.28,decor
OV1280,20.930000000000003,decor
OV1214,30.24,decor
OV1260,49.26,decor
OV1380,32.01,decor
OV1314,43.94,decor
OV1360,61.419999999999995,decor
OV1480,24.69,decor
OV1414,34.69,decor
OV1460,51.45,decor
OV1557,13.28,decor
OV1580,20.930000000000003,decor
OV1514,30.24,decor
OV1560,49.26,decor
OV1680,24.69,decor
OV1614,34.69,decor
OV1660,51.45,decor
OV1857,15.18,decor
OV1880,21.060000000000002,decor
OV1814,29.520000000000003,decor
21301,5.489505,nurre_caxton
21304,5.291685,nurre_caxton
21501,3.3167400000000002,nurre_caxton
21771,7.57,nurre_caxton
87101,4.0456,nurre_caxton
87102,4.0456,nurre_caxton
87104,2.586948,nurre_caxton
87109,2.586948,nurre_caxton
87201,4.7632,nurre_caxton
87202,4.7632,nurre_caxton
87204,4.7632,nurre_caxton
87209,4.7632,nurre_caxton
87501,8.788,nurre_caxton
87502,8.788,nurre_caxton
87504,6.188000000000001,nurre_caxton
87507,6.188000000000001,nurre_caxton
87509,6.188000000000001,nurre_caxton
18106,2.3192,nurre_caxton
18107,2.3192,nurre_caxton
18109,2.3192,nurre_caxton
18206,3.5256000000000003,nurre_caxton
18207,3.5256000000000003,nurre_caxton
18209,3.5256000000000003,nurre_caxton
42331,4.929600000000001,nurre_caxton
42332,4.929600000000001,nurre_caxton
42414,5.04,nurre_caxton
42431,5.532800000000001,nurre_caxton
42432,5.532800000000001,nurre_caxton
42631,5.751200000000001,nurre_caxton
40304,3.5568,nurre_caxton
40307,4.784,nurre_caxton
40362,4.6488,nurre_caxton
40504,5.98,nurre_caxton
40507,7.7584,nurre_caxton
40562,7.4152000000000005,nurre_caxton
40704,7.3839999999999995,nurre_caxton
40707,9.796800000000001,nurre_caxton
40762,9.2248,nurre_caxton
40796,9.2248,nurre_caxton
3902,6.8607000000000005,nurre_caxton
3904,5.808495000000001,nurre_caxton
3913,5.917065,nurre_caxton
3924,5.917065,nurre_caxton
95204,1.9552,nurre_caxton
95304,1.5823079999999998,nurre_caxton
95404,1.04,nurre_caxton
95504,2.6104,nurre_caxton
95804,1.092,nurre_caxton
96104,1.5823079999999998,nurre_caxton
96404,2.3712,nurre_caxton
78101,2.28,nurre_caxton
78103,2.28,nurre_caxton
78104,2.28,nurre_caxton
78116,2.28,nurre_caxton
78162,2.28,nurre_caxton
78301,2.4,nurre_caxton
78303,2.4,nurre_caxton
78304,2.4,nurre_caxton
78316,2.4,nurre_caxton
78362,2.4,nurre_caxton
78501,4.710405,nurre_caxton
78503,4.710405,nurre_caxton
78504,4.710405,nurre_caxton
78516,4.710405,nurre_caxton
78562,4.793775,nurre_caxton
34609,7.34,nurre_caxton
34630,7.34,nurre_caxton
34604,7.34,nurre_caxton
34607,7.34,nurre_caxton
86301,8.2992,nurre_caxton
86304,8.2992,nurre_caxton
86314,8.2992,nurre_caxton
86315,8.2992,nurre_caxton
86324,8.2992,nurre_caxton
33541,3.7967999999999997,nurre_caxton
33542,3.7967999999999997,nurre_caxton
33501,3.7967999999999997,nurre_caxton
33502,3.7967999999999997,nurre_caxton
33527,3.7967999999999997,nurre_caxton
33528,3.7967999999999997,nurre_caxton
3996,5.543200000000001,nurre_caxton
95207,1.88,nurre_caxton
95213,1.88,nurre_caxton
96107,1.58,nurre_caxton
96113,1.58,nurre_caxton
96407,2.37,nurre_caxton
96413,2.37,nurre_caxton
76003,3.8955,nurre_caxton
76081,3.8955,nurre_caxton
76082,4.28,nurre_caxton
32001,2.6,nurre_caxton
32002,2.6,nurre_caxton
32004,2.32,nurre_caxton
32104,3.971415000000001,nurre_caxton
49113,3.952,nurre_caxton
49115,3.952,nurre_caxton
49123,3.952,nurre_caxton
49213,5.564,nurre_caxton
49215,5.564,nurre_caxton
49223,5.564,nurre_caxton
49313,8.788,nurre_caxton
49315,8.788,nurre_caxton
49323,8.788,nurre_caxton
77415,2.028,nurre_caxton
77515,2.9536,nurre_caxton
27204,2.6832000000000003,nurre_caxton
27215,2.6832000000000003,nurre_caxton
27236,2.6832000000000003,nurre_caxton
27262,2.6832000000000003,nurre_caxton
27404,2.6208,nurre_caxton
27415,2.6208,nurre_caxton
27436,2.6208,nurre_caxton
27462,2.6208,nurre_caxton
47041,2.62899,nurre_caxton
47042,2.62899,nurre_caxton
47141,2.66,nurre_caxton
47142,2.6781300000000003,nurre_caxton
47242,5.9535,nurre_caxton
47441,6.733650000000001,nurre_caxton
47504,6.07,nurre_caxton
47541,6.672435,nurre_caxton
47704,10.106250000000001,nurre_caxton
34191,5.047245000000001,nurre_caxton
34192,5.047245000000001,nurre_caxton
34291,5.76,nurre_caxton
34292,5.76,nurre_caxton
IRONWORKS,,nurre_caxton
18502,3.9312,nurre_caxton
18503,3.9312,nurre_caxton
18504,3.9312,nurre_caxton
18515,3.9312,nurre_caxton
18562,3.9312,nurre_caxton
18602,3.6816,nurre_caxton
18603,3.6816,nurre_caxton
18604,3.6816,nurre_caxton
18615,3.6816,nurre_caxton
18662,3.6816,nurre_caxton
18702,5.6264,nurre_caxton
18703,5.6264,nurre_caxton
18704,5.6264,nurre_caxton
18715,5.6264,nurre_caxton
18762,5.6264,nurre_caxton
18802,5.7096,nurre_caxton
18803,5.7096,nurre_caxton
18804,5.7096,nurre_caxton
18815,5.7096,nurre_caxton
18862,5.7096,nurre_caxton
18903,9.3392,nurre_caxton
18904,9.3392,nurre_caxton
18962,9.3392,nurre_caxton
15501,7.47,nurre_caxton
30314,4.711200000000001,nurre_caxton
30324,4.6072,nurre_caxton
30332,4.711200000000001,nurre_caxton
30509,6.177600000000001,nurre_caxton
54002,2.75268,nurre_caxton
54014,2.75268,nurre_caxton
54024,2.75268,nurre_caxton
54124,4.798080000000001,nurre_caxton
73304,5.318460000000001,nurre_caxton
73311,5.94216,nurre_caxton
73312,5.94216,nurre_caxton
73404,6.168960000000001,nurre_caxton
73411,6.849360000000001,nurre_caxton
73412,6.849360000000001,nurre_caxton
73504,7.42,nurre_caxton
73604,5.091660000000001,nurre_caxton
73701,4.94,nurre_caxton
73702,4.94,nurre_caxton
73704,4.4226,nurre_caxton
73804,4.88,nurre_caxton
73901,7.110180000000001,nurre_caxton
73902,7.110180000000001,nurre_caxton
73904,6.248340000000001,nurre_caxton
25104,3.6960000000000006,nurre_caxton
25504,3.1647000000000007,nurre_caxton
25704,2.6565,nurre_caxton
25754,2.68065,nurre_caxton
26104,3.1359300000000006,nurre_caxton
26154,3.1647000000000007,nurre_caxton
72501,5.533920000000001,nurre_caxton
72502,5.533920000000001,nurre_caxton
72504,5.19,nurre_caxton
72509,4.87,nurre_caxton
72530,4.9203,nurre_caxton
73101,12.06,nurre_caxton
73102,12.06,nurre_caxton
73104,10.909185000000003,nurre_caxton
73201,14.15,nurre_caxton
73202,14.15,nurre_caxton
73204,12.729255000000002,nurre_caxton
73209,8.54,nurre_caxton
73714,4.41777,nurre_caxton
73741,5.13,nurre_caxton
73742,5.13,nurre_caxton
46101,2.9799000000000007,nurre_caxton
46102,2.9799000000000007,nurre_caxton
46104,2.63,nurre_caxton
46111,2.73735,nurre_caxton
46112,2.73735,nurre_caxton
46116,2.86,nurre_caxton
46198,2.7258,nurre_caxton
46205,2.9914500000000004,nurre_caxton
46207,3.1416000000000004,nurre_caxton
46209,3.1416000000000004,nurre_caxton
46242,2.86,nurre_caxton
46307,3.32,nurre_caxton
46309,3.32,nurre_caxton
46342,3.0030000000000006,nurre_caxton
46401,3.09,nurre_caxton
46402,3.09,nurre_caxton
46404,2.84,nurre_caxton
46501,2.6796,nurre_caxton
46502,2.6796,nurre_caxton
46504,2.46015,nurre_caxton
46601,3.0145500000000003,nurre_caxton
46602,3.0145500000000003,nurre_caxton
46671,3.0145500000000003,nurre_caxton
46701,3.01,nurre_caxton
46702,3.01,nurre_caxton
46704,2.77389,nurre_caxton
46716,3.1818150000000007,nurre_caxton
46801,3.01,nurre_caxton
